session_id,judge_score,length,AI_ratio,sum_semantic_score,prompt_code
07c5099d0eb24fb29da557733ed48f62,6,2362.0,0.3895833333333333,16.20746189063429,reincarnation
07cea97c61b4495389f8e0c0faa076bd,7,3444.0,0.0870939925265881,4.080155468015583,shapeshifter
0822cf8998be4c44962989a70f00eb9e,8,2442.0,0.2509669101847873,19.589904711123232,mana
0837a09ef77a4f20b3a341a47276288b,7,2212.0,0.1204588910133843,6.2049571668122185,pig
0886ac6a67c34849a08ccb15134f3407,7,1919.0,0.07498766650222,3.2351107620971207,mattdamon
08fe846a966b49dea381904d0fc6d7a6,4,1419.0,0.478502080443828,8.897784908915067,isolation
099ea17dc4c24eba8603270c97edd468,7,1403.0,0.2421758569299553,7.592060450450388,reincarnation
09c68920f9e5434bb35a22e1909f324a,6,2659.0,0.3922222222222222,9.63744568296737,dad
0a6500a997e24468a743b34eda6be51e,7,2750.0,0.1822975517890772,6.665857531618983,reincarnation
0a8e182a20df447db4846b1223c619b5,6,2919.0,0.0808080808080808,3.941441658382173,mana
0ae783e63f2f485a87f61b8159276c57,5,1457.0,0.3111111111111111,6.254142643736457,shapeshifter
0b75e34df86b4f729dbf23843db91112,7,1806.0,0.1183696259073143,5.841700613933611,obama
0c3f03f1c5a44e4bbe66a5c9571797d9,6,1487.0,0.4326443335709194,4.919026397097396,mattdamon
0c7bfadbd8db49b4b793e2a46e581759,7,3196.0,0.386040357260999,7.25122819023655,sideeffect
0cb1f752dd254646830cf016f27b9f4f,6,1871.0,0.1248120300751879,3.3755268077952687,mattdamon
0cdd8e982e894f6aa234227042e12ec3,6,1380.0,0.2629656683710737,4.969600162834228,dad
0ce718a22fd341feb59ef4f7aede8827,7,1850.0,0.0,1.0,mattdamon
0e6c88a3adb84bfab5d3b77640f929f5,6,2961.0,0.1136604306388986,4.728494311540668,mana
0f2696c6c8b84e138f7eee63d731acfc,7,1932.0,0.1134969325153374,4.116427749559689,dad
0fbf50af937946a1be1ab6e605f91167,7,1848.0,0.2221538461538461,9.120172280533325,mana
0fe679b3bb1a472bb1d375c1c58e3687,7,1268.0,0.2111200644641418,5.73136752836495,dad
0ff12af0651e4b0eaf88e22e82058137,6,2080.0,0.1579232017306652,4.642391782303251,isolation
1055a72721454912a8a38ea009d84a09,6,1506.0,0.1443442054129077,5.980729957350483,obama
105bf88bb4bc42688e06a54644e2989b,6,3032.0,0.2073255010366275,10.018669742181844,sideeffect
10638735a10248c29ef1747f2f12c0b7,7,2466.0,0.2684855674179517,11.421288860888383,reincarnation
110c2c98170f41b3b0f91f3af71ce98a,8,2743.0,0.1148192292411601,4.319002169802613,pig
11142ca391e749809df56da90091adb4,7,2273.0,0.7060518731988472,13.668781504580172,pig
111ee57118054cc6b8fa4ef98c1a3408,8,2616.0,0.1502722323049002,10.108727419647185,sideeffect
112e8b0e22094577ae3e513d70f78432,8,1755.0,0.319712865819989,4.882488465125303,dad
116ae37dd7f5497c8257767b81a72cf3,7,2774.0,0.0457142857142857,1.864412885803836,obama
1187a14aa85d4c568e31d968b2aeadbd,7,1820.0,0.3669515669515669,8.333914067196366,mattdamon
11d219390dd847a9809092f91a1416d4,8,3018.0,0.2338018512170037,11.072318650187595,reincarnation
11e8186be4314e93852c7677b430fba3,4,3066.0,0.6040872878420506,12.82162973002336,bee
11f99f1431f74db3bb09b522504d31b3,7,2792.0,0.2709895052473763,14.836253745985024,obama
11fd7876e82548859df75d8a5e80f24c,8,3595.0,0.3920639620965354,13.099365005908728,pig
120f688d383d4775a51fc45728e771de,7,2761.0,0.2251798561151079,6.437834464826377,bee
126ae6528ba141a58f932a3ed097b47e,8,2109.0,0.1744028841820639,5.268441389856887,dad
128bac319cb14dadaaf5c30c3a8ac5cb,6,3667.0,0.5167630057803468,19.21537007834371,bee
128bf2d6121a4542ba5779b2811d8c15,7,1992.0,0.0,2.3233590279429293,sideeffect
12b63e9bbb204e43a40cb95aa7a44b17,6,2322.0,0.223314606741573,11.195316419196658,bee
12c0273868a84564a5f001c3c086f69f,8,2039.0,0.0408878504672897,2.4859911268923733,pig
138dd7338a0f480584ca1deddb32f6b7,8,2088.0,0.1407083939835031,4.718519273873176,dad
13e995bed7f54f46a51f8dea2fd99c16,8,2877.0,0.2272207396111323,11.6750117649243,pig
13fc032dba354e1f9a0179becfaa4af4,6,2128.0,0.3148956817079087,12.97879374463352,obama
13ff0c5ffe4341a8bcec84ef343a9359,8,2845.0,0.2244968771686329,6.206588026409976,mattdamon
1450f586cc5543b69ba4c22ebd2c7fa0,8,1968.0,0.5697042848521424,11.522373402169682,pig
15225b481e3e4c4dab5c641b940b59b1,8,1556.0,0.1161904761904761,5.722047380070849,reincarnation
152a3e1fac0e4bb0a90b1bbb7a6d57e5,6,1608.0,0.3232729711602951,9.539835561338956,shapeshifter
153d73ea68dc4323af5341ce6c51ea73,8,3870.0,0.5979899497487438,21.72736045076129,pig
173cae0bcc714ba29bfeab4004d7fa85,6,1503.0,0.3176029962546816,7.966074922721982,isolation
1745a412b5cb4638b35b9f6f63eb3e0b,6,2224.0,0.202081526452732,5.1968266188894665,shapeshifter
174bb16d13624281abe2a1bc7e2a7050,6,2123.0,0.3174603174603174,8.972124787494025,obama
1763bf2d3371474ab481253b7731c586,9,2443.0,0.2707275803722504,14.534133114776411,pig
17aac7590a114243a031617242747722,7,2159.0,0.1542268041237113,4.623311230049513,dad
17e61e6248cb4b1fae8ea73dc6bd70f7,7,1638.0,0.0904159132007233,4.4787998156446935,shapeshifter
17f65e14d6ab4f7596367a394daf3f82,8,1925.0,0.6330063473744951,6.387505581924434,mana
185c4ee8dbc948fca5a86b7273676420,8,1580.0,0.2316692667706708,10.58462279555767,pig
188aef2decc3415eaeba3467fe86116e,8,2147.0,0.1040806969280146,3.188127497873755,mattdamon
18d61fce4bcc4ccf9bd49c621b0ec1c0,6,2181.0,0.414497192445125,19.05325391381836,obama
18de1e1d4baf4aabaf525a1f5bae3432,6,1582.0,0.1840094062316284,8.190319111653322,sideeffect
19feecc6b31445ca884ab5a9363975e8,6,1316.0,0.4074074074074074,6.574782096681865,mana
1a05d6f6ae524b638b5e3ea491d3fc4d,4,1723.0,0.3302931596091205,10.919029894510674,isolation
1a0d49b00ae844df971176e9aab9b18a,5,2024.0,0.3482428115015974,10.652025184044456,sideeffect
1a14bae2ca9f422ea8779752233a203a,6,2689.0,0.087229862475442,5.641397018407553,shapeshifter
1a50c197cf564bf88f386197d1f279d9,4,2384.0,0.6506568144499179,14.551645089390467,bee
1a94f1f656ad46d4b58923212e41cdeb,8,2454.0,0.0964685615848406,5.590552702088043,pig
1b61a094fd35433fa11d5ae1a4655cfd,7,2077.0,0.1787389265242313,7.202513549638511,obama
1bf54732c8a34ff6bc71dcfe7357629a,6,2673.0,0.177038626609442,3.624995741286724,mattdamon
1c7dcfd367a343449113516e395fed55,7,2027.0,0.3905070118662351,12.131795642816934,reincarnation
1d5a5cee5438407b866cc643f79b02f6,5,1968.0,0.4549064095292116,7.6007986672744945,bee
1d9be0e721ca4537a2cd16c0a0fd7630,7,2183.0,0.4028776978417266,12.53626853920426,bee
1da7eb35b68842dc9b5017abaf1359d4,6,1884.0,0.1984938138784292,6.061629490166905,dad
1dbf9b439ab34c5e93c85bea3d285880,8,1659.0,0.2637528259231348,8.646298469206963,pig
1dce7d7b27c34344b7093ba3dc4e47ef,8,4165.0,0.1568719269491922,7.858601803964657,shapeshifter
1e6ecfa3fa7c4fd7ad7c10470546f654,7,2009.0,0.6137820512820513,14.302885413813923,obama
1e71cd3d266046fdaeeef386a80a0781,8,2185.0,0.2855093256814921,14.227781065057524,mana
1e93ad6e64e4478886b3fc31bef6a960,7,1537.0,0.1636141636141636,4.072925081903104,dad
1ec7d03923814ad590d270c260b37fad,6,1802.0,0.1578631452581032,6.083774945576362,reincarnation
1ec9f48e9a5c40adb8e6062f233df76f,8,3176.0,0.1876196553924697,4.331733617943293,reincarnation
1ee47cccb17b462e9947db961eb49b32,7,1419.0,0.2920133111480865,5.232021918758438,bee
1f9525eb67504ccd8167402a950cdf1a,5,2084.0,0.3204262877442274,4.855906469384163,isolation
1ff18e51f2a1466f97bb3dbfbaf98ba6,6,1713.0,0.6275016139444803,10.635557707112609,obama
200b5a62bded44f6ba8320c117bee58a,8,1774.0,0.2695356738391846,10.939194159858689,reincarnation
2043279d646845e9b3875b5d0a66d610,8,4087.0,0.1752399704651735,6.650928184038112,shapeshifter
208569acde5b49dda0ec25ce4c410975,6,1602.0,0.1288377192982456,4.501566438993362,mattdamon
215614c386144ae0a054e770c4a533f2,6,2170.0,0.3053624627606752,13.9542841587246,bee
2194c0e020934c74b8ab6c28d758feb2,8,2238.0,0.3019451812555261,13.23437558873669,sideeffect
22041e7a62c246398773d82b83cb08fd,8,2203.0,0.3227765726681127,15.659507506450115,mattdamon
223f27bcebb5496a850b7ce86d50e910,7,2561.0,0.0,1.500267544014554,shapeshifter
229fee620c9e41f3bf737ffa9217b3d3,7,1282.0,0.1599297012302284,5.50546313357986,sideeffect
22a12c79a5914030aea6e0aa6d5edefe,5,2558.0,0.0434615384615384,2.1455215852904463,mana
22fbbbae605c469f9ee3551b6030e421,6,1871.0,0.0852156057494866,3.83108684107832,shapeshifter
233f1efcf0274acba92f46bf2f8766d2,6,1929.0,0.5026117237376668,7.891520173826044,bee
23553b4984aa4e4a91326ebd9393f01c,6,1774.0,0.3122146118721461,7.693138781481665,mana
23b4bbf06990474a9607178c5e4c95a9,7,2072.0,0.1743772241992882,6.233954980177401,sideeffect
23b998c76c784ff29f0ddedd78128722,6,3359.0,0.2782891174878181,4.728925602133708,isolation
240b61c1abc24288a19f6faa9909e719,6,2021.0,0.1159041394335512,3.6954420100419054,mana
242eb23d0a2a46a789be2b41a665873d,8,3142.0,0.3553559974342527,15.584310799227357,mana
2498ee9c53db4a8ea651ea2b95501ef4,5,2063.0,0.6405333333333333,9.338441950299806,isolation
2563e300aebd45b9a0adde07b8e23001,5,1011.0,0.0820265379975874,2.2497350414828112,reincarnation
25742b852b764843b15266008afdc15d,6,2846.0,0.218771807397069,15.528261176043186,bee
25ad6925dd65422989e3659250ac9bfd,7,3520.0,0.34465737514518,23.21940146238424,obama
26091bf5237b4586b9417be5d4ce7484,6,1377.0,0.3058823529411765,7.469134478038628,bee
272a45b11c944afcbf51b390caa3a6b0,8,2766.0,0.2481468408048005,9.729130548878262,sideeffect
278af098f2784b7ba22335f356ab854e,8,1755.0,0.206145251396648,12.355935331187691,bee
27b13d9fcfad4e4081c56f8bf2817b72,8,2242.0,0.0,1.0,mattdamon
2848a799f11d4a41b15f5c91dd89eff2,6,2173.0,0.2234502642960115,6.7526280648866654,sideeffect
29001da80acb414d8683c660e2e091f2,8,2032.0,0.2131147540983606,3.460544096359328,pig
29056a31430b414582f488535aa0fe91,6,1567.0,0.1348383160463697,4.708789587286127,sideeffect
29e036276257406ea2b37fd5e71a56dc,7,3057.0,0.3144796380090497,16.477346329178005,dad
2a078f5a483346d283b90b5df863f87d,6,1420.0,0.3379906852960745,5.177865193092331,dad
2a907d5c4723445c9c9653cb1ba65876,6,2155.0,0.458312020460358,12.852285749890498,isolation
2b34c5a6b1bd4256980b6a3e8ed3d196,5,2288.0,0.0,1.7501772810192415,shapeshifter
2b373ca5921e4e2c8114e20114f04de8,7,2154.0,0.22911051212938,8.0312824029423,reincarnation
2bb646dbeedc487c9bab6b1d5db5b5fc,7,1789.0,0.1649810366624526,8.095815807138562,isolation
2cd0471292f14be5bf1ccb9b313e1903,6,2719.0,0.2635536208943411,12.600251281398632,shapeshifter
2ce71b3ded9340529f08b8ce0bc0a2d1,7,1762.0,0.1711889491859891,4.21516063935972,reincarnation
2ced6b82b2c349d2a09e64c35328ecef,6,1674.0,0.2225305216426193,9.696329623672778,dad
2d9358657a364ccab47e9a7538cb6650,8,3482.0,0.2818476022359517,8.113302928451622,mana
2d9bcb435a994711829fe6b05f256fdb,7,2032.0,0.2046063202999464,6.5116240443451785,sideeffect
2f8c2905bd764dd1a70ed96115e75edb,7,1691.0,0.1948130277442702,5.92047118646027,shapeshifter
2f923aba101d46dc9bfca5a6664342d7,6,1510.0,0.4822974036191975,14.128017938881069,obama
301899b1e6be4d77b5995d94546a55ed,5,2059.0,0.3376156217882836,9.073511166470068,shapeshifter
305e22c5b2754d1d90f76cf5e2157660,6,2062.0,0.0,1.0,obama
308df34d38ce447a957e540a6cde21c7,6,2334.0,0.400342906129447,12.083918868099008,mattdamon
309c885c1f7e483681d807a14b36c831,5,1872.0,0.3624052004333694,6.312639156911529,dad
31794aa2de5e40baba2dfa6f59e03d15,6,3329.0,0.2572027239392352,5.057873632419654,mattdamon
3195d0bf415e43d38448950220164982,6,1943.0,0.1495124593716143,3.970111154176069,bee
322cc9be91574818ae2811e740e7d142,6,2884.0,0.0,2.7589366316675585,shapeshifter
32a94859448a444fb63afd21ee7168eb,4,1402.0,0.3434178250204415,9.369713858362912,shapeshifter
335ffea5a1a8426badc75a2fa056a1a8,6,2493.0,0.1395928541753219,2.5448876524806425,reincarnation
3461ee41df7f4f5fa584f5ae04b3ba6f,7,2876.0,0.2190645352279455,5.039528987997841,mana
34d7c1032151410583aa9069286104d6,8,2798.0,0.4078947368421052,17.47532275021506,isolation
34f5ead6ffce44cfbdbd9cd0ef47f0c5,6,2013.0,0.2265625,10.335930102292377,bee
35399d7a3a994ff2a0425b156a33b2d7,6,1648.0,0.5239294710327456,9.45990920302304,mattdamon
35f12c5f76a443f2b20e8a6165ab998f,3,2023.0,0.849227974568574,4.023016025313269,dad
35f5f0465417437f923efcd624af7502,6,2080.0,0.1643776824034334,4.045520527196439,bee
36a7437e63c64ad99a8e4cc9433a7be1,7,3367.0,0.821072319201995,10.260037934380696,isolation
36bc101319da4b3590b96bce76f7c02c,5,2473.0,0.7003924989097252,9.590407244687633,shapeshifter
36eead66360847afba6dc9ebf6d99593,7,1595.0,0.1585976627712854,4.191663413115872,sideeffect
374e55af5f8642bdb6134332a8c6bc20,8,2391.0,0.1350668111231491,6.338877125957794,mattdamon
377cda39f77d4be6bc47879d076b79d0,6,1379.0,0.3246753246753247,6.688277494985755,mana
37937cc84a7f43338e5c5b430d566b1f,8,3051.0,0.2736466389054134,5.125563192806907,pig
38375f5155704d2d8509843e56ec029d,6,1738.0,0.4862604540023895,8.66425296540574,mattdamon
3969517100834dbc813b628a27fed790,8,2590.0,0.3538948200869909,13.254667017795969,bee
396eb60f16924286997ddd4db4517074,6,2083.0,0.214,5.682505513569217,mattdamon
3a2ebf0908de4181a06d27b93f0ac07c,7,1655.0,0.224105461393597,5.812490907865898,mattdamon
3a4269f1287c41b39e11e940c82b5867,7,2154.0,0.1220365332296929,4.505800758013652,shapeshifter
3a7d0ac2d9c044318903ed715b695d35,8,2694.0,0.1695278969957081,8.378487184425783,mattdamon
3ab1ca63246449669bf1f7b9c90d379b,7,2124.0,0.2343368592351505,7.554742522313573,shapeshifter
3ad000b9400447d9bd7f7dc101975973,8,2127.0,0.1281453867660764,3.998706822129248,mattdamon
3b6bdac8643a446989473560476d77a5,7,2108.0,0.2233192289609779,8.634470890045298,reincarnation
3b6e7a4c9d65411f9342254120abcde7,8,1863.0,0.2091584158415841,4.948331062852911,pig
3be804ca8a1d41a4ba5cdeb64b126575,6,1314.0,0.2907742998352554,7.052143585040843,sideeffect
3c2459fc295b4836b027ff004c6b88c1,8,2020.0,0.2616470588235294,8.706130632890234,mana
3c7c9a37b4eb4c76b275e6cd975f900f,4,3024.0,0.6075697211155379,10.12062547991918,dad
3ca2007bfff344b0a3f1322866235137,7,1454.0,0.2219570405727923,3.637268748972237,pig
3ca31115e49946af820f4e5c6cc31311,7,1890.0,0.404093567251462,8.490977262056784,pig
3cfab79e841a41a7b6edf77e7b28886b,7,2130.0,0.3545667447306792,14.843024020259582,mattdamon
3d19d3770396446bb568be0852f3bcd4,6,3147.0,0.3058007566204287,15.143439013272843,dad
3d6a7c48810349b4a145b117bd38afa9,6,1484.0,0.4390787518573551,11.172067340801224,reincarnation
3d6d562a736a49509c20be372a83d111,7,3673.0,0.1529346927528244,4.879173186416828,mana
3d7f50f368ad4acdb051a9a31c886c9e,8,1853.0,0.3050749711649365,7.758397546353666,bee
3d97d6e505e24a4a9f6b90623a8dd53b,7,2727.0,0.1504390988927071,10.602488099879304,obama
3db55809c34d4059adb6d6315da68cf1,5,1872.0,0.1130809774796358,5.258813311099647,dad
3ec4b47601ca4e9892edbd08b3173742,5,1948.0,0.5515184381778742,4.067798065793208,mana
3f069ddebc85414f8c650c1f9e78a498,8,2264.0,0.3254466441332689,20.62538017354558,pig
3f0f0ddbc9dc46de8ca3622aa4f09119,8,2256.0,0.0438121047877145,1.7486155797483105,mattdamon
3f6f1edc20064adba80cb4c98454da3b,7,1731.0,0.0186823992133726,2.210478572686672,mattdamon
3f863581f1214664915dc34aacbe4be6,6,1880.0,0.2721649484536082,7.028643266084865,mana
3fa1c25393bc47dfb78329c8ce55857f,7,1715.0,0.5313751668891856,7.510596722384085,mana
3fdafca346c94f52ac5b9588a48e0a56,7,1748.0,0.3433088650479954,7.574918805832147,dad
401511d48acd418f8e4d199782611ccc,6,3383.0,0.2618347151644825,5.315087340353289,mana
403db9d987584a8cbf7fa0b6acf0d918,7,2894.0,0.1097032344114705,7.196994337482001,sideeffect
409ea6cd2f8347dbb41344d1243c7e17,6,3330.0,0.6889937106918239,12.590373569052051,shapeshifter
40d132e1bc0146c0920d7b38c5b9f7c7,7,1925.0,0.1864035087719298,8.885242799199569,shapeshifter
4181c7d35eff4eceb4aad545dd2a9273,7,1742.0,0.099827882960413,5.50808275352777,dad
4188274e748741b7be255974e7b1f6d9,6,1979.0,0.1781838949171901,3.130203136698221,mana
41950f3dbe8c4717b71d57f54c6ae0b7,4,2934.0,0.1195402298850574,7.927474445535043,isolation
41f6cb6f7e134246943e077e0d937970,8,2460.0,0.190495867768595,5.957283903880614,obama
41f6db5de3d8439ebbd996c398127d53,6,1906.0,0.2004287245444801,8.378189227566518,sideeffect
41ffccaa38ce49639429028d4cc1f1e8,7,1913.0,0.1479892761394101,7.938310608814464,bee
4280a49fb01244bf9b7a74e84d79fae9,7,3122.0,0.2366456059735784,4.977988734280826,bee
42ea34cfb3954bfebc704486cb3462e3,6,1465.0,0.2014084507042253,5.750091639465008,dad
43fef1ea6c6342f490c991f230acdf1b,8,2627.0,0.3656603773584905,8.925731550403349,reincarnation
4542a8d2310247d1917ff1c79ac6171f,7,3210.0,0.1195618153364632,9.878964305596543,bee
455d43b4c912498eac41138c743501aa,6,1567.0,0.20042194092827,2.2012568756351203,mana
45799f2892fb4aa09cd94625f1ba8ea2,8,2556.0,0.3479824210946863,19.25264172805271,sideeffect
45c57b13f71640fdb17c555a58f2c66b,8,1721.0,0.2407809110629067,7.871256460930141,pig
4619d21ac3ee4b6f961fb782ae6c7937,6,2099.0,0.3747714808043875,8.424716367178124,mana
46be40f9d65c4a8f8d924ac992f81376,8,1717.0,0.554335260115607,11.2981925972706,dad
473095c2040f4c049e18e41e3c887784,8,2427.0,0.3853820598006645,17.498357682618273,bee
47dff3bdc673494296ba42b16fec93fd,8,2152.0,0.4189837008628955,10.928993070510575,mattdamon
48058b31f2ea4797bc9dcc40ab9ee2f1,8,2034.0,0.3160469667318982,8.281979609773304,dad
484eba21615341fab99300bfe20873fb,6,1897.0,0.3125333333333333,5.322811254334485,mattdamon
48614678f47848e49060db320a454716,8,3884.0,0.2038659793814433,9.609248527156224,reincarnation
487b5640ef074f349ca6850f92cc46ce,8,2233.0,0.2284577993813522,6.484882177778255,sideeffect
4951e256dc4f4b44a90c95f8af2f34b7,6,1836.0,0.4066785927251043,11.504585918082295,shapeshifter
495448baeef94ef2bff5fdba66f09b92,8,2590.0,0.1646447140381282,6.1511402616995285,dad
498f1c843ea64e9c8e1d90850b4a676b,7,2017.0,0.72,16.740820177550958,obama
499f9577962c4a2c98aee3f5b6098a71,6,2520.0,0.3376732465350693,8.836260094346128,shapeshifter
49aef8c68d984985b66227f394ee28c2,6,2495.0,0.6200873362445415,11.432222176921636,bee
4aadf906bfc84b4f980b65c44fe483e8,7,1314.0,0.0782894736842105,3.2799430664797624,mattdamon
4ae07eece3a740de9b77f65ae67a10ad,7,1629.0,0.4852037967615857,10.012469768427122,mattdamon
4b1397f42c2b436c994db077de5d54c4,7,2555.0,0.1761885737115461,4.568523725049178,isolation
4b391e02b91d4486974b5027c5433631,6,1912.0,0.4758269720101781,8.344013209441677,dad
4ba0ab41e7a6458eacf213c24050ade3,8,1827.0,0.3422703936109526,8.608727112223852,reincarnation
4bdb5a30d17d40d7b160d942552c190b,6,3021.0,0.116217017491847,3.436238409524302,mana
4be21e1efc0b433bb4c32954340f3da6,7,3044.0,0.2514304947829013,6.508830461729008,isolation
4c08908581b54f46b00f0fdcef5fd3e4,7,2583.0,0.1184072651065316,3.1785740456355667,sideeffect
4c4d61576ba44e75b7b9b52e4d361e78,8,1771.0,0.430637738330046,14.13005374991412,pig
4d06b9aa68764d749ef6fffb4fcb54f4,6,3078.0,0.1254279489573607,3.4896822679917534,mana
4d44dbfbf4b34c8a9e28065b836b5893,7,1681.0,0.2972636815920398,8.659477720582814,mattdamon
4d56ca2cb8c44243a3c86dd80216c1d5,6,2813.0,0.0834926704907584,5.521589718968958,shapeshifter
4db95dde4eec4612b04570858ad628bf,8,2503.0,0.1280674846625767,5.426696989580163,shapeshifter
4dc8e53b86384a43a33145a0c3933559,7,2139.0,0.071836346336822,4.1911099053641765,bee
4ecefd1639824470af6fe22186eaf282,8,3621.0,0.5252342097310365,24.28601185953192,pig
4eeea91c57b0425b9faf9bc4b74ec2be,5,1957.0,0.1803921568627451,4.615647211486364,isolation
4efb9d8419ee42a3b2ec99f01f94e0a6,7,2454.0,0.6274582560296846,9.60812972992973,mattdamon
4fc8392481a44f3aa59da642529b0a07,6,1910.0,0.1536444677503932,10.130225813101587,shapeshifter
50b12e356bc94c72bec03b35dea37fb2,6,2501.0,0.5997790868924889,22.77441730084876,isolation
50e2383a31544349adae9a66d596cdf6,7,1556.0,0.0984636871508379,3.5859137274082915,reincarnation
51811494ceb647a8aa633d4c7c3e089f,5,4006.0,0.489501644320769,15.890977153689144,isolation
5221640d7c074d4a88f42e3891135350,7,2444.0,0.5362647325475974,14.133082416738295,pig
5265ab6df085473795385139bc7f821a,6,1901.0,0.3092006033182504,6.44669850824931,mattdamon
5370cd5a21e94475b4768b176e1014b2,7,3149.0,0.8085250338294994,13.321359861526677,obama
53a1f867867b431e9336245503e7eec4,7,2683.0,0.1730629978276611,6.67934057657717,bee
53d34e075dc2454ebbc4e4e8878b0d15,7,1910.0,0.1928999144568007,6.681573391935276,dad
5426f8469fda44fb85b815bc1a1ed884,8,1616.0,0.2150259067357512,4.77066733272568,isolation
543ec3b66b0c47269e9737a650da21b5,6,1812.0,0.09536354056902,4.058245120980335,reincarnation
562cda138b314c97b21ba43f691b79ec,7,2183.0,0.3025370990904739,7.2111206326813555,reincarnation
56474bc3ca56477aaedb2a3e68f9411d,6,1954.0,0.1177325581395348,4.950406679694771,mana
56af97b16b6d444c8f8d55c740550837,7,1566.0,0.2678331090174966,10.46910356245637,obama
57514b6dd0764421a04c0b7a640c926b,8,2544.0,0.2059688944934846,11.180083196702444,reincarnation
575d39d6fb394e859cb5c29fd5ad876e,5,2660.0,0.0699161006791849,2.3512668618657586,isolation
5773114053f147a69bd6790843ea4fd8,8,2621.0,0.099236641221374,3.3669775720271584,pig
57f0dbe735624c44b58c67e78a31caa6,7,2147.0,0.4355644355644356,9.730498356723444,bee
5819265ac490471ab03a42fd906beaed,6,2625.0,0.1849405548216644,3.293514501289869,sideeffect
5827d7fcff0d48f78870ee95b4833fef,8,3063.0,0.1932858596134282,11.256055470364936,reincarnation
58b22fb410164805b905af9868fc0c18,6,3085.0,0.5094895287958116,19.87532051895515,reincarnation
58e702b7c7e249a0aaf762ea10f833b3,7,2473.0,0.4514374514374514,11.215019397630112,mattdamon
5929420aebc940789c58a72f8c8ccd56,7,2146.0,0.385929648241206,17.26529188765986,shapeshifter
5983f704429c4b41a0b0f6fea354fad0,7,2003.0,0.2395950506186726,7.974417469468893,sideeffect
59ac3d8b33d64c2c8d91c264fdf4c1da,6,1697.0,0.1376329787234042,5.9570671521031535,mana
5a17e70a18c04205aac7f7bb845b8333,8,2381.0,0.3322435635472006,13.099599980564683,mattdamon
5a79775f3b054f82a6cb92319da17db5,8,1783.0,0.3321033210332103,7.834622402492637,sideeffect
5b721b51643b41c38ee4ddb543f0d8f6,6,4836.0,0.0660869565217391,4.685601312471773,shapeshifter
5b7f010672c4459e86b69d0fc99f0509,6,2429.0,0.469306049822064,19.58299545957864,bee
5bb9fe2145ff4374b3c007f0486bdd0a,7,2428.0,0.0879467414155571,6.675308892865855,shapeshifter
5c1905e6a05c4203b624c4db10ede78a,7,2384.0,0.1734375,4.321276840466632,isolation
5c524b4889834145ad435d84415f457c,5,2553.0,0.5462573591253154,6.965198083648985,sideeffect
5d34143f64fc4820b7d4a53c85deac45,6,2441.0,0.4454664914586071,12.032798014978548,bee
5d3c9dbeb3e04c82ac88501a6668d530,7,2517.0,0.2376977152899824,8.955575026964716,mana
5d97592b669a4155b2f8d7308d649c0d,7,3553.0,0.2244675040961223,11.43712560599394,pig
